class,age,male,female
0,0 to 1,932.93,863.66
1,1 to 5,3653.32,3376.18
10,10 to 15,4947.68,4700.36
15,15 to 20,5474.1,5511.28
20,20 to 25,5413.49,5097.37
25,25 to 30,5246.11,4805.63
30,30 to 35,5044.88,4688.93
35,35 to 40,4712.43,4387.66
40,40 to 45,4250.24,4153.74
45,45 to 50,3798.2,3651.38
5,5 to 10,4192.23,3872.47
50,50 to 55,3329.16,3368.2
55,55 to 60,2977.21,2879.68
60,60 to 65,2516.11,2464.75
65,65 to 70,1794.4,1863.19
70,70 to 75,1184.12,1308.13
75,75 to 80,666.65,821.83
80,80 and over,568.2,649.02
