class,age,male,female
0,0 to 1,920.87,831.83
1,1 to 5,3606.08,3251.74
10,10 to 15,5372.72,4963.6
15,15 to 20,5430.17,5303.45
20,20 to 25,6053.58,5741.88
25,25 to 30,5959.71,5701.02
30,30 to 35,5588.2,5233.38
35,35 to 40,5184.66,4894.58
40,40 to 45,4751.41,4508.79
45,45 to 50,4259.94,4018.55
5,5 to 10,4681.93,4182.46
50,50 to 55,3657.67,3584.33
55,55 to 60,3141.83,3029.5
60,60 to 65,2639.78,2433.45
65,65 to 70,1950.9,1921.79
70,70 to 75,1397.79,1506.25
75,75 to 80,1045.29,1064.48
80,80 and over,828.96,896.62
