class,age,male,female
0,0 to 1,1541.25,1349.85
1,1 to 5,6035.45,5276.8
10,10 to 15,8734.99,8363.66
15,15 to 20,8531.56,8408.02
20,20 to 25,8456.93,7749.49
25,25 to 30,7958.16,7612.76
30,30 to 35,7377.46,7426.12
35,35 to 40,6850.79,6916.68
40,40 to 45,6338.89,6211.02
45,45 to 50,5585.82,5264
5,5 to 10,8009.04,7195.82
50,50 to 55,4678.56,4941.51
55,55 to 60,4143.51,4104.76
60,60 to 65,3538.45,3596.14
65,65 to 70,2518.1,2459.21
70,70 to 75,1739.19,1914.11
75,75 to 80,1130.57,1140.19
80,80 and over,933.16,1014.96
