class,age,male,female
0,0 to 1,1145.62,1071.85
1,1 to 5,4486.19,4190.03
10,10 to 15,5799.01,5592.16
15,15 to 20,4478.45,4829.7
20,20 to 25,4436.98,4903.77
25,25 to 30,4603.02,4538.17
30,30 to 35,4069.29,4048.2
35,35 to 40,3829.17,3902.56
40,40 to 45,3634.78,3699.73
45,45 to 50,3241.44,3158.8
5,5 to 10,6221.38,5879.21
50,50 to 55,2711.16,2881.75
55,55 to 60,2366.22,2581.86
60,60 to 65,2422.59,2539.08
65,65 to 70,1386.69,1465.54
70,70 to 75,705.26,948.65
75,75 to 80,400.12,519.05
80,80 and over,284.93,414.23
