class,age,male,female
0,0 to 1,1108.42,986.46
1,1 to 5,4340.5,3856.24
10,10 to 15,5795.41,5355.81
15,15 to 20,5789.19,5816.68
20,20 to 25,6256.25,6101.01
25,25 to 30,6102.12,5810.29
30,30 to 35,5556.89,5211.49
35,35 to 40,4998.24,4717.62
40,40 to 45,4412.69,4234.9
45,45 to 50,3925.33,3880.77
5,5 to 10,5280.41,4793.19
50,50 to 55,3463,3560.33
55,55 to 60,3098.69,3089.4
60,60 to 65,2635.71,2437.29
65,65 to 70,1832.3,1773.97
70,70 to 75,1339.04,1421.77
75,75 to 80,969.73,977.04
80,80 and over,779.34,802.51
