class,age,male,female
0,0 to 1,857.72,747.74
1,1 to 5,3358.78,2923.03
10,10 to 15,4844.3,4632.89
15,15 to 20,4712.01,4629.98
20,20 to 25,4651.21,4245.67
25,25 to 30,4400.23,4196.78
30,30 to 35,4078.45,4102.99
35,35 to 40,3801.21,3817.71
40,40 to 45,3504.21,3420.18
45,45 to 50,3088.75,2905.34
5,5 to 10,4452.82,3982.87
50,50 to 55,2583.92,2742.35
55,55 to 60,2318.42,2295.69
60,60 to 65,2000.33,2018.79
65,65 to 70,1418.18,1376.19
70,70 to 75,977.46,1066.23
75,75 to 80,636.43,636.15
80,80 and over,530.22,566.16
