class,age,male,female
0,0 to 1,481.64,421.36
1,1 to 5,1886.09,1647.17
10,10 to 15,2730.14,2621.14
15,15 to 20,2654.6,2622.4
20,20 to 25,2612.89,2391.69
25,25 to 30,2452.74,2345.88
30,30 to 35,2268.61,2296.39
35,35 to 40,2108.01,2139.75
40,40 to 45,1954.26,1921.77
45,45 to 50,1721.08,1623.7
5,5 to 10,2506.27,2252.79
50,50 to 55,1439.36,1530
55,55 to 60,1275.61,1270.25
60,60 to 65,1094.65,1120.91
65,65 to 70,778.63,762.51
70,70 to 75,537.52,593.53
75,75 to 80,346.42,349.45
80,80 and over,285.78,311.34
