class,age,male,female
0,0 to 1,1285.68,1143.91
1,1 to 5,5034.65,4471.72
10,10 to 15,6725.04,6214.9
15,15 to 20,6717.81,6752.09
20,20 to 25,7257.28,7083.89
25,25 to 30,7080.38,6749.12
30,30 to 35,6448.28,6052.87
35,35 to 40,5800.65,5479.62
40,40 to 45,5122.97,4919.51
45,45 to 50,4558.01,4509.76
5,5 to 10,6125.01,5559.27
50,50 to 55,4021.78,4140.01
55,55 to 60,3604.8,3595.72
60,60 to 65,3069.16,2838.52
65,65 to 70,2135.64,2067.48
70,70 to 75,1559.98,1656.82
75,75 to 80,1132.96,1141.18
80,80 and over,908.78,935.63
