class,age,male,female
0,0 to 1,1094.14,975.03
1,1 to 5,4284.6,3811.55
10,10 to 15,6125.25,5760.66
15,15 to 20,5884.43,6079.43
20,20 to 25,5889.22,6117
25,25 to 30,5871.14,6072.48
30,30 to 35,5490.76,5483.03
35,35 to 40,4936.18,4970.42
40,40 to 45,4518.38,4555.59
45,45 to 50,4106.31,4220.34
5,5 to 10,5332.66,4835.48
50,50 to 55,3730.31,3945.02
55,55 to 60,3433.41,3379.17
60,60 to 65,2907.49,2742.13
65,65 to 70,2243.28,2174.36
70,70 to 75,1637.15,1806.18
75,75 to 80,1338.97,1347.25
80,80 and over,968.16,1036.35
