class,age,male,female
0,0 to 1,1167.63,1089.75
1,1 to 5,4572.39,4259.99
10,10 to 15,5355.61,5023.24
15,15 to 20,4871.08,4920.43
20,20 to 25,4976.79,5167.52
25,25 to 30,5230.31,4962.38
30,30 to 35,4918.9,4567.56
35,35 to 40,4424.56,4136.99
40,40 to 45,3988.01,3904.63
45,45 to 50,3670.77,3423.95
5,5 to 10,5637.81,5304.67
50,50 to 55,3053.84,3063.86
55,55 to 60,2644.19,2519.23
60,60 to 65,2128.39,2101.53
65,65 to 70,1373.42,1339.52
70,70 to 75,798.14,947.65
75,75 to 80,471.85,559.51
80,80 and over,378.43,438.59
