class,age,male,female
0,0 to 1,1090,1013.81
1,1 to 5,4268.37,3963.15
10,10 to 15,5350.14,5092.3
15,15 to 20,4452.55,4450.34
20,20 to 25,4189.2,4208.25
25,25 to 30,4366.31,4172.56
30,30 to 35,4325.61,4308.02
35,35 to 40,4224.36,4012.3
40,40 to 45,3774.36,3722.35
45,45 to 50,3358.55,3275.49
5,5 to 10,5365.83,5007.74
50,50 to 55,2894,2921.43
55,55 to 60,2443.15,2610.01
60,60 to 65,2245.56,2353.9
65,65 to 70,1447.78,1595.92
70,70 to 75,824.78,1082.99
75,75 to 80,452.09,653.99
80,80 and over,376.77,515.68
