class,age,male,female
0,0 to 1,1669.76,1574.13
1,1 to 5,6538.71,6153.52
10,10 to 15,8779.01,8283.44
15,15 to 20,7199.22,7244.73
20,20 to 25,6738.37,6697.59
25,25 to 30,6997.42,6639.5
30,30 to 35,6536.23,6582.51
35,35 to 40,6294.06,6086.32
40,40 to 45,5565.95,5284.05
45,45 to 50,4874.38,4616.73
5,5 to 10,7748.44,7327.73
50,50 to 55,4098.19,4258.88
55,55 to 60,3885.94,3913.4
60,60 to 65,3725.27,3477.77
65,65 to 70,2374.84,2253.21
70,70 to 75,1465.98,1558.19
75,75 to 80,794.03,871.6
80,80 and over,635.89,686.92
