class,age,male,female
0,0 to 1,477.66,444.23
1,1 to 5,1843.93,1711.92
10,10 to 15,2319.6,2228.94
15,15 to 20,2020.3,2049.55
20,20 to 25,1831.94,1949.41
25,25 to 30,1854.58,1835.55
30,30 to 35,1704.54,1775.83
35,35 to 40,1658.21,1723.88
40,40 to 45,1510.03,1574.43
45,45 to 50,1352.78,1314.16
5,5 to 10,2526.74,2386.69
50,50 to 55,1071.2,1196.24
55,55 to 60,899.88,1009.32
60,60 to 65,787.07,963.52
65,65 to 70,493.25,611.14
70,70 to 75,278.29,389.55
75,75 to 80,140.61,191.13
80,80 and over,104.7,159.06
