class,age,male,female
0,0 to 1,1838.91,1618.42
1,1 to 5,7098.86,6236.88
10,10 to 15,10311.97,9828.44
15,15 to 20,10174.66,9979.26
20,20 to 25,10082.68,9233.31
25,25 to 30,9468.77,9109.85
30,30 to 35,8841.96,8936.34
35,35 to 40,8297.47,8467.92
40,40 to 45,7675.17,7555.6
45,45 to 50,6765.55,6422.26
5,5 to 10,9323.23,8389.34
50,50 to 55,5649.65,6051.17
55,55 to 60,4982.42,5103.71
60,60 to 65,4367.65,4595.06
65,65 to 70,3276.56,3249.09
70,70 to 75,2144.36,2384.94
75,75 to 80,1326.23,1357.87
80,80 and over,1070.49,1205.74
