class,age,male,female
0,0 to 1,1309.19,1210.71
1,1 to 5,5053.95,4665.71
10,10 to 15,6138.44,5864.28
15,15 to 20,6166.13,6113.42
20,20 to 25,5937.32,5495.07
25,25 to 30,5693.11,5393.74
30,30 to 35,5565.1,5374.81
35,35 to 40,5377.36,4999.58
40,40 to 45,4820.8,4762.49
45,45 to 50,4341.17,4157.27
5,5 to 10,5760.3,5385.37
50,50 to 55,3780.89,3787.98
55,55 to 60,3397.13,3483.67
60,60 to 65,3167.99,3174.54
65,65 to 70,2247.41,2335.9
70,70 to 75,1390.07,1565.61
75,75 to 80,755.46,972.9
80,80 and over,677.63,868.63
