class,age,male,female
0,0 to 1,1389.72,1285.19
1,1 to 5,5364.84,4952.71
10,10 to 15,6516.04,6225.02
15,15 to 20,6545.44,6489.48
20,20 to 25,6302.55,5833.1
25,25 to 30,6043.31,5725.53
30,30 to 35,5907.44,5705.43
35,35 to 40,5708.15,5307.12
40,40 to 45,5117.35,5055.45
45,45 to 50,4608.21,4413
5,5 to 10,6114.64,5716.65
50,50 to 55,4013.46,4020.99
55,55 to 60,3606.11,3697.96
60,60 to 65,3362.86,3369.82
65,65 to 70,2385.66,2479.59
70,70 to 75,1475.57,1661.91
75,75 to 80,801.93,1032.74
80,80 and over,719.31,922.06
