class,age,male,female
0,0 to 1,229.25,205.39
1,1 to 5,884.98,791.53
10,10 to 15,1301.09,1191.02
15,15 to 20,1362.97,1340.37
20,20 to 25,1491.23,1453.17
25,25 to 30,1583.8,1530.02
30,30 to 35,1472.88,1360.6
35,35 to 40,1320.89,1245.77
40,40 to 45,1216.03,1172.07
45,45 to 50,1088.24,1059.27
5,5 to 10,1100.84,987.8
50,50 to 55,991.21,1005.64
55,55 to 60,909.53,850.01
60,60 to 65,726.02,660.05
65,65 to 70,547,532.35
70,70 to 75,410.88,456.32
75,75 to 80,332.02,328.44
80,80 and over,263.48,268.76
