class,age,male,female
0,0 to 1,1621.48,1418.66
1,1 to 5,6259.49,5467.05
10,10 to 15,9020.2,8660.11
15,15 to 20,8818.49,8711.75
20,20 to 25,8703.97,7968.39
25,25 to 30,8166.88,7811.36
30,30 to 35,7593.48,7686.7
35,35 to 40,7142.43,7250.17
40,40 to 45,6603.18,6493.81
45,45 to 50,5822.14,5492.91
5,5 to 10,8181.32,7354.4
50,50 to 55,4859.9,5166.24
55,55 to 60,4323.65,4306
60,60 to 65,3708.44,3798.12
65,65 to 70,2716.92,2661.24
70,70 to 75,1849.56,2042.65
75,75 to 80,1173.47,1183.95
80,80 and over,974.62,1061.99
