class,age,male,female
0,0 to 1,862.42,786.11
1,1 to 5,3329.25,3029.41
10,10 to 15,4564.92,4248.27
15,15 to 20,4427.25,4212.15
20,20 to 25,4546.79,4277.61
25,25 to 30,4734.91,4464.68
30,30 to 35,4453.23,4076.75
35,35 to 40,4068.74,3774.41
40,40 to 45,3537.71,3324.91
45,45 to 50,3195.92,2969.69
5,5 to 10,4276.87,3940.28
50,50 to 55,2729.56,2629.16
55,55 to 60,2316.62,2127.21
60,60 to 65,1800.35,1738.78
65,65 to 70,1420.15,1353.17
70,70 to 75,882.76,978.25
75,75 to 80,629.47,670.91
80,80 and over,498.88,583.9
