class,age,male,female
0,0 to 1,771.95,719.19
1,1 to 5,2980.02,2771.54
10,10 to 15,3640.9,3454.05
15,15 to 20,2996.89,3148.9
20,20 to 25,2874.01,3103.27
25,25 to 30,3021.97,2961.37
30,30 to 35,2786.71,2831.03
35,35 to 40,2681.47,2753.76
40,40 to 45,2494.99,2561.86
45,45 to 50,2222.84,2214.83
5,5 to 10,4153.06,3905.98
50,50 to 55,1832.68,1928.62
55,55 to 60,1426.3,1566.79
60,60 to 65,1219.35,1606.39
65,65 to 70,834.94,1113.63
70,70 to 75,402.32,640.08
75,75 to 80,181.81,291.25
80,80 and over,147.33,238.46
