class,age,male,female
0,0 to 1,1585,1477
1,1 to 5,6118.7,5691.89
10,10 to 15,7171.71,6722.24
15,15 to 20,6589.12,6655.28
20,20 to 25,6772.76,7011.59
25,25 to 30,7088.22,6726.96
30,30 to 35,6687.37,6212.69
35,35 to 40,6087.81,5696.08
40,40 to 45,5467.3,5349.78
45,45 to 50,5031.21,4708.26
5,5 to 10,7415.7,6969.77
50,50 to 55,4190.28,4211.17
55,55 to 60,3648.1,3486.61
60,60 to 65,2944.18,2897.53
65,65 to 70,1964.67,1916.41
70,70 to 75,1142.46,1348
75,75 to 80,676.49,792.39
80,80 and over,545.73,627.24
