class,age,male,female
0,0 to 1,2349.31,2093.56
1,1 to 5,9069.22,8067.92
10,10 to 15,12909.29,12140.82
15,15 to 20,12471.2,12884.34
20,20 to 25,12517.36,13001.21
25,25 to 30,12472.41,12899.74
30,30 to 35,11725.62,11708.86
35,35 to 40,10670.2,10743.97
40,40 to 45,9740.07,9820.12
45,45 to 50,8862.02,9108
5,5 to 10,11101.71,10066.65
50,50 to 55,8035.71,8498.15
55,55 to 60,7425.01,7307.75
60,60 to 65,6284.45,5926.99
65,65 to 70,4994.69,4841.24
70,70 to 75,3595.01,3966.15
75,75 to 80,2894.84,2912.75
80,80 and over,2107.52,2255.93
