class,age,male,female
0,0 to 1,1184.46,1105.46
1,1 to 5,4572.47,4260.08
10,10 to 15,5332.63,5001.69
15,15 to 20,4877.26,4926.68
20,20 to 25,4997.34,5188.88
25,25 to 30,5249.22,4980.32
30,30 to 35,4962.65,4608.19
35,35 to 40,4518.5,4224.83
40,40 to 45,4061.48,3976.58
45,45 to 50,3742.76,3491.1
5,5 to 10,5545.08,5217.44
50,50 to 55,3108.01,3118.22
55,55 to 60,2701.61,2573.95
60,60 to 65,2173.49,2146.07
65,65 to 70,1444.78,1409.12
70,70 to 75,828.05,983.18
75,75 to 80,481.99,571.55
80,80 and over,389.19,451.08
