class,age,male,female
0,0 to 1,1701.02,1592.27
1,1 to 5,6566.56,6136.09
10,10 to 15,8835.67,8387.13
15,15 to 20,7695.31,7415.15
20,20 to 25,7208.45,7391.78
25,25 to 30,7338.74,7181.83
30,30 to 35,6796.28,6743.46
35,35 to 40,6512.79,6583.76
40,40 to 45,6071.14,6251.67
45,45 to 50,5672.6,5600.99
5,5 to 10,8897.82,8161.84
50,50 to 55,4813.59,5032.53
55,55 to 60,4192.72,4111.41
60,60 to 65,3371.31,3433.16
65,65 to 70,2302.74,2381.13
70,70 to 75,1309.88,1633.82
75,75 to 80,767.73,974.68
80,80 and over,600.08,755.43
