class,age,male,female
0,0 to 1,1460.78,1367.56
1,1 to 5,5639.14,5270.14
10,10 to 15,7587.17,7202.66
15,15 to 20,6605.23,6364.96
20,20 to 25,6184.16,6344.4
25,25 to 30,6294.8,6161.46
30,30 to 35,5828.96,5786.4
35,35 to 40,5587.62,5651.35
40,40 to 45,5210.78,5368.14
45,45 to 50,4869.57,4809.42
5,5 to 10,7642.78,7010.5
50,50 to 55,4132.1,4321.43
55,55 to 60,3599.59,3530.63
60,60 to 65,2894.45,2948.31
65,65 to 70,1975.64,2043.9
70,70 to 75,1123.12,1401.91
75,75 to 80,657.43,835.73
80,80 and over,513.83,647.28
