class,age,male,female
0,0 to 1,594.79,537.22
1,1 to 5,2296.13,2070.29
10,10 to 15,3405.2,3145.98
15,15 to 20,3462.06,3381.01
20,20 to 25,3870.08,3670.41
25,25 to 30,3808.46,3642.84
30,30 to 35,3589.96,3361.69
35,35 to 40,3371.25,3182.26
40,40 to 45,3080.91,2922.98
45,45 to 50,2765.34,2608.23
5,5 to 10,2931.39,2618.64
50,50 to 55,2369.9,2322.24
55,55 to 60,2044.21,1970.35
60,60 to 65,1716.14,1581.89
65,65 to 70,1306.4,1286.71
70,70 to 75,923.13,994.68
75,75 to 80,679.82,692.21
80,80 and over,542.82,587.06
