class,age,male,female
0,0 to 1,650.03,612
1,1 to 5,2509.36,2358.46
10,10 to 15,3198.1,3004.12
15,15 to 20,2761.76,2675.95
20,20 to 25,2557.5,2636.38
25,25 to 30,2595.85,2482.7
30,30 to 35,2368.28,2321.29
35,35 to 40,2234.33,2225.98
40,40 to 45,2045.34,2098.24
45,45 to 50,1921.6,1872.88
5,5 to 10,3244.14,3010.23
50,50 to 55,1583.36,1657.57
55,55 to 60,1370.09,1346.29
60,60 to 65,1069.3,1144.57
65,65 to 70,731.72,785.9
70,70 to 75,391.91,498.59
75,75 to 80,223.21,285.04
80,80 and over,170.27,218.38
