class,age,male,female
0,0 to 1,283.46,249.72
1,1 to 5,1094.27,962.35
10,10 to 15,1499.56,1392.78
15,15 to 20,1662.19,1593.48
20,20 to 25,1805.48,1666.69
25,25 to 30,1816.33,1702.95
30,30 to 35,1725.03,1578.49
35,35 to 40,1598.25,1466.6
40,40 to 45,1445.6,1302.99
45,45 to 50,1285.08,1167.03
5,5 to 10,1321.58,1177.54
50,50 to 55,1089.12,1049.78
55,55 to 60,1002.95,879.11
60,60 to 65,781.95,707.52
65,65 to 70,582.99,552.11
70,70 to 75,409.72,432.05
75,75 to 80,315.31,311.95
80,80 and over,252.86,267.3
