class,age,male,female
0,0 to 1,1015.69,954.84
1,1 to 5,3920.92,3679.64
10,10 to 15,4321.5,4121.37
15,15 to 20,3570.84,3773.2
20,20 to 25,3605.12,3879.75
25,25 to 30,3870.39,3674.68
30,30 to 35,3606.15,3480.67
35,35 to 40,3389.74,3431.56
40,40 to 45,3141.62,3153.47
45,45 to 50,2882.71,2767.28
5,5 to 10,4962.58,4846.76
50,50 to 55,2331.07,2303.24
55,55 to 60,1886.71,1973.09
60,60 to 65,1704.04,2079.73
65,65 to 70,1160.38,1383.03
70,70 to 75,518.3,715.44
75,75 to 80,228.42,344.23
80,80 and over,166.19,256.92
