class,age,male,female
0,0 to 1,1061.73,998.76
1,1 to 5,4098.67,3848.91
10,10 to 15,4447.89,4252.26
15,15 to 20,3608.89,3842.09
20,20 to 25,3617.04,3918.65
25,25 to 30,3891.32,3677.22
30,30 to 35,3613.74,3498.03
35,35 to 40,3403.09,3449.55
40,40 to 45,3167.36,3194.58
45,45 to 50,2915.5,2803.92
5,5 to 10,5189.4,5080.37
50,50 to 55,2359.79,2323.54
55,55 to 60,1905.98,1989.18
60,60 to 65,1723.83,2117.85
65,65 to 70,1166.16,1402.22
70,70 to 75,518.65,726.71
75,75 to 80,225.05,345.73
80,80 and over,163.73,251.81
