class,age,male,female
0,0 to 1,1560.53,1457.77
1,1 to 5,6024.22,5617.79
10,10 to 15,7049.78,6614.08
15,15 to 20,6426.98,6480.67
20,20 to 25,6555.02,6808.24
25,25 to 30,6879.65,6531.12
30,30 to 35,6493.13,6043.19
35,35 to 40,5920.27,5552.48
40,40 to 45,5327.55,5229.35
45,45 to 50,4915.16,4595.26
5,5 to 10,7330.33,6895.06
50,50 to 55,4080.8,4103.29
55,55 to 60,3545.71,3384.54
60,60 to 65,2849.41,2823.55
65,65 to 70,1895.36,1857.24
70,70 to 75,1082.16,1291.05
75,75 to 80,629.42,750.07
80,80 and over,506.56,590.78
