class,age,male,female
0,0 to 1,1090.73,970.43
1,1 to 5,4210.63,3739.73
10,10 to 15,5593.69,5167.76
15,15 to 20,5622.68,5648.7
20,20 to 25,6099.16,5947.46
25,25 to 30,5945.39,5659.5
30,30 to 35,5440.77,5101.78
35,35 to 40,4954.22,4674.96
40,40 to 45,4360.78,4184.02
45,45 to 50,3882.97,3839.26
5,5 to 10,5036.27,4571.16
50,50 to 55,3418.1,3516.86
55,55 to 60,3074.21,3067.22
60,60 to 65,2616.32,2418.84
65,65 to 70,1871.65,1811.86
70,70 to 75,1348.37,1430.94
75,75 to 80,961.71,968.71
80,80 and over,778.45,800.78
