class,age,male,female
0,0 to 1,361.73,330.38
1,1 to 5,1396.39,1273.19
10,10 to 15,1888,1796.2
15,15 to 20,2110.17,2074.09
20,20 to 25,2313.4,2125.23
25,25 to 30,2246.78,1987.06
30,30 to 35,2054.62,1835.95
35,35 to 40,1862.44,1685.2
40,40 to 45,1630.3,1561.91
45,45 to 50,1479.15,1397.08
5,5 to 10,1644.52,1520.74
50,50 to 55,1250.64,1235.35
55,55 to 60,1127.14,993.89
60,60 to 65,855.47,834.54
65,65 to 70,631.27,615.46
70,70 to 75,382.98,423.79
75,75 to 80,243.39,291.26
80,80 and over,215.89,241.69
