class,age,male,female
0,0 to 1,838.03,706.34
1,1 to 5,3235.09,2722.02
10,10 to 15,4140.18,3831.15
15,15 to 20,4272.1,4069.83
20,20 to 25,4292.86,4165.34
25,25 to 30,4304.06,4153.95
30,30 to 35,4267.03,3995.94
35,35 to 40,4051.75,3625.4
40,40 to 45,3482.46,3253.45
45,45 to 50,3052.01,2899.86
5,5 to 10,3779.47,3360.31
50,50 to 55,2657.71,2724.39
55,55 to 60,2529.93,2371.82
60,60 to 65,2164.17,1973.86
65,65 to 70,1548.71,1404.1
70,70 to 75,1033.13,995.45
75,75 to 80,653.74,608.86
80,80 and over,525.33,484.79
