class,age,male,female
0,0 to 1,993.14,916.74
1,1 to 5,3833.88,3532.8
10,10 to 15,4747.65,4548.04
15,15 to 20,4917.04,4886.81
20,20 to 25,4756.08,4344.26
25,25 to 30,4539.94,4190.21
30,30 to 35,4356.87,4127.11
35,35 to 40,4160.35,3826.22
40,40 to 45,3685.76,3611.51
45,45 to 50,3295.87,3149.66
5,5 to 10,4342.7,4048.75
50,50 to 55,2879.27,2915.81
55,55 to 60,2618.83,2686.36
60,60 to 65,2465.61,2434.48
65,65 to 70,1774.47,1782.48
70,70 to 75,1085.17,1191.5
75,75 to 80,592.29,731.16
80,80 and over,529.44,654.21
