class,age,male,female
0,0 to 1,2126.98,1999.22
1,1 to 5,8210.93,7704.36
10,10 to 15,10918.49,10334.34
15,15 to 20,9299.74,9370.34
20,20 to 25,8790.84,8639.19
25,25 to 30,9010.25,8470.56
30,30 to 35,8423.55,8372.37
35,35 to 40,8156.79,7829.22
40,40 to 45,7187.96,6849.9
45,45 to 50,6307.66,5982.54
5,5 to 10,9584.64,9045.4
50,50 to 55,5323.33,5536.81
55,55 to 60,5044.91,5109.89
60,60 to 65,4854.16,4562.51
65,65 to 70,3227.36,3061.74
70,70 to 75,1946.76,2074.97
75,75 to 80,1043.72,1153.61
80,80 and over,851.23,934.41
