class,age,male,female
0,0 to 1,602.74,562.13
1,1 to 5,2326.81,2166.27
10,10 to 15,2995.69,2881.32
15,15 to 20,2337.05,2506.12
20,20 to 25,2328.98,2557.48
25,25 to 30,2422.88,2381.6
30,30 to 35,2159.24,2138.02
35,35 to 40,2060.19,2082.02
40,40 to 45,1941.03,1962.46
45,45 to 50,1733.35,1683.92
5,5 to 10,3166.4,2981.75
50,50 to 55,1448.11,1536.75
55,55 to 60,1281.72,1387.75
60,60 to 65,1308.85,1356.71
65,65 to 70,776.56,811.63
70,70 to 75,394.67,519.68
75,75 to 80,225.02,284.45
80,80 and over,165.42,229.61
