class,age,male,female
0,0 to 1,1048.87,958.07
1,1 to 5,4049.02,3692.08
10,10 to 15,5341.12,5096.66
15,15 to 20,5425.24,5254.07
20,20 to 25,5548.42,5330.5
25,25 to 30,5471.96,5132.62
30,30 to 35,5103.26,4887.91
35,35 to 40,4859.1,4510.32
40,40 to 45,4292.01,4143.47
45,45 to 50,3939.41,3614.61
5,5 to 10,5068.32,4686.71
50,50 to 55,3160.76,3118.56
55,55 to 60,2804.38,2500.79
60,60 to 65,2039.3,2088.48
65,65 to 70,1458.02,1505.47
70,70 to 75,887.05,957.07
75,75 to 80,499.28,574.61
80,80 and over,402.32,450.09
