class,age,male,female
0,0 to 1,594.13,542.7
1,1 to 5,2293.56,2091.39
10,10 to 15,3020.82,2882.88
15,15 to 20,3047.69,2948.64
20,20 to 25,3099.23,2989.11
25,25 to 30,3060.41,2884.38
30,30 to 35,2858.93,2752.92
35,35 to 40,2732.36,2541.55
40,40 to 45,2415.59,2333.69
45,45 to 50,2219.12,2032.23
5,5 to 10,2882.17,2664.82
50,50 to 55,1774.04,1750.61
55,55 to 60,1572.21,1403.8
60,60 to 65,1140.27,1171.66
65,65 to 70,812.86,842.99
70,70 to 75,494.73,532.69
75,75 to 80,275.57,315.64
80,80 and over,219.77,245.93
