class,age,male,female
0,0 to 1,524.71,491.29
1,1 to 5,2025.58,1893.28
10,10 to 15,2722.59,2584.08
15,15 to 20,2369.69,2283.63
20,20 to 25,2217.88,2275.53
25,25 to 30,2257.33,2208.56
30,30 to 35,2089.58,2073.98
35,35 to 40,2002.56,2024.99
40,40 to 45,1866.9,1923.24
45,45 to 50,1744.87,1722.99
5,5 to 10,2742.85,2516.48
50,50 to 55,1479.81,1547.72
55,55 to 60,1288.94,1264.33
60,60 to 65,1035.86,1056.17
65,65 to 70,707.1,732.1
70,70 to 75,401.54,501.41
75,75 to 80,234.93,298.7
80,80 and over,183.54,231.3
