class,age,male,female
0,0 to 1,994.2,930.36
1,1 to 5,3837.98,3585.32
10,10 to 15,5046.92,4782.65
15,15 to 20,4426.55,4297.72
20,20 to 25,4205.15,4323.36
25,25 to 30,4303.79,4190.41
30,30 to 35,3999.45,3925.28
35,35 to 40,3800.03,3794.75
40,40 to 45,3522.39,3599.71
45,45 to 50,3284.48,3215.02
5,5 to 10,5109.42,4705.62
50,50 to 55,2777.43,2886.17
55,55 to 60,2418.56,2361.71
60,60 to 65,1944.92,1971.67
65,65 to 70,1321.94,1355.66
70,70 to 75,752.28,932.2
75,75 to 80,439.96,553.64
80,80 and over,345.55,429.93
