class,age,male,female
0,0 to 1,852.16,778.39
1,1 to 5,3289.65,2999.65
10,10 to 15,4333.35,4135.22
15,15 to 20,4373.3,4231.73
20,20 to 25,4447.48,4289.89
25,25 to 30,4391.69,4139.09
30,30 to 35,4102.63,3950.04
35,35 to 40,3920.49,3647.01
40,40 to 45,3466.39,3349.13
45,45 to 50,3184.41,2916.81
5,5 to 10,4133.29,3821.27
50,50 to 55,2546.53,2513.27
55,55 to 60,2256.99,2015.63
60,60 to 65,1637.89,1682.12
65,65 to 70,1167.45,1210.24
70,70 to 75,710.64,765.25
75,75 to 80,396.13,453.5
80,80 and over,315.9,353.57
