class,age,male,female
0,0 to 1,1133.36,1038.89
1,1 to 5,4375.17,4003.54
10,10 to 15,5738.41,5469.73
15,15 to 20,5694.78,5512.25
20,20 to 25,5723.22,5523.67
25,25 to 30,5649.27,5312.19
30,30 to 35,5271.1,5084.29
35,35 to 40,5036.99,4695.47
40,40 to 45,4453.74,4322.28
45,45 to 50,4112.53,3778.1
5,5 to 10,5503.21,5089.95
50,50 to 55,3290.76,3257.28
55,55 to 60,2920.63,2645.88
60,60 to 65,2146.76,2235.74
65,65 to 70,1537.12,1607.36
70,70 to 75,918.13,999.92
75,75 to 80,510.63,587.93
80,80 and over,401.79,453.4
