class,age,male,female
0,0 to 1,1347.17,1267.46
1,1 to 5,5200.56,4884.39
10,10 to 15,5631.18,5384.46
15,15 to 20,4567.33,4864.5
20,20 to 25,4582.29,4965.34
25,25 to 30,4931.62,4657.32
30,30 to 35,4579.89,4429.11
35,35 to 40,4310.88,4369.31
40,40 to 45,4012.99,4046.4
45,45 to 50,3696.24,3552.34
5,5 to 10,6573.65,6440.52
50,50 to 55,2990.53,2940.98
55,55 to 60,2417.25,2520.39
60,60 to 65,2188.98,2686.01
65,65 to 70,1480.21,1776.29
70,70 to 75,657.11,918.42
75,75 to 80,284.88,437.23
80,80 and over,206.69,317.58
