class,age,male,female
0,0 to 1,483.58,447.68
1,1 to 5,1866.79,1725.21
10,10 to 15,2542.42,2414.3
15,15 to 20,2854.6,2877.34
20,20 to 25,2837.59,2674.3
25,25 to 30,2750,2511.6
30,30 to 35,2655.42,2459.91
35,35 to 40,2506.21,2333.2
40,40 to 45,2254.26,2200.8
45,45 to 50,2015.49,1938.07
5,5 to 10,2104.49,1941.39
50,50 to 55,1764.17,1786.37
55,55 to 60,1584.1,1525.07
60,60 to 65,1327.45,1297.33
65,65 to 70,978.5,1015.16
70,70 to 75,639.34,704.79
75,75 to 80,354.98,435.7
80,80 and over,303.57,343.06
