class,age,male,female
0,0 to 1,1380.29,1282.95
1,1 to 5,5328.43,4944.08
10,10 to 15,6656.27,6333.89
15,15 to 20,5568.68,5590.06
20,20 to 25,5263.12,5315.53
25,25 to 30,5477.21,5250.23
30,30 to 35,5427.15,5417.65
35,35 to 40,5356.3,5121.34
40,40 to 45,4794.57,4746.82
45,45 to 50,4269.7,4171.75
5,5 to 10,6665.37,6217.93
50,50 to 55,3662.66,3713.25
55,55 to 60,3087.64,3306.31
60,60 to 65,2827.31,3011.64
65,65 to 70,1879.81,2098.85
70,70 to 75,1046.09,1390.69
75,75 to 80,560.11,814.32
80,80 and over,469.24,647.49
