class,age,male,female
0,0 to 1,347.26,324.85
1,1 to 5,1340.54,1251.85
10,10 to 15,1801.36,1708.55
15,15 to 20,1572.56,1513.13
20,20 to 25,1474.37,1510.85
25,25 to 30,1501.1,1468.18
30,30 to 35,1390.97,1378.7
35,35 to 40,1331.89,1344.8
40,40 to 45,1240.47,1276.08
45,45 to 50,1158.49,1143.06
5,5 to 10,1813.93,1663.25
50,50 to 55,982.77,1026.9
55,55 to 60,856.5,839.04
60,60 to 65,687.69,700.86
65,65 to 70,470.14,486.16
70,70 to 75,267.17,332.73
75,75 to 80,156.46,198.55
80,80 and over,121.91,153.87
