class,age,male,female
0,0 to 1,1232.38,1150.83
1,1 to 5,4757.43,4434.94
10,10 to 15,5541.38,5198.07
15,15 to 20,5065.69,5118.16
20,20 to 25,5189.98,5392.37
25,25 to 30,5454.84,5175.93
30,30 to 35,5155.27,4786.84
35,35 to 40,4693,4388.93
40,40 to 45,4219.33,4133.03
45,45 to 50,3889.65,3629.12
5,5 to 10,5769.42,5431.05
50,50 to 55,3229.79,3241.58
55,55 to 60,2806.7,2675.63
60,60 to 65,2257.98,2230.44
65,65 to 70,1500.12,1464
70,70 to 75,858.59,1021.51
75,75 to 80,499.77,593.73
80,80 and over,403.03,468.19
