class,age,male,female
0,0 to 1,1768.63,1576.1
1,1 to 5,6827.57,6073.77
10,10 to 15,9718.72,9140.24
15,15 to 20,9388.78,9699.9
20,20 to 25,9423.27,9787.74
25,25 to 30,9389.51,9711.49
30,30 to 35,8827.39,8814.97
35,35 to 40,8032.84,8088.56
40,40 to 45,7332.7,7393.09
45,45 to 50,6671.72,6856.99
5,5 to 10,8357.76,7578.53
50,50 to 55,6049.7,6397.91
55,55 to 60,5589.98,5501.68
60,60 to 65,4731.29,4462.2
65,65 to 70,3760.41,3644.88
70,70 to 75,2706.61,2986.07
75,75 to 80,2179.54,2193.03
80,80 and over,1586.72,1698.47
