class,age,male,female
0,0 to 1,844.1,790.2
1,1 to 5,3258.55,3045.18
10,10 to 15,4383.86,4161.45
15,15 to 20,3817.17,3677.97
20,20 to 25,3574.16,3666.5
25,25 to 30,3638.17,3560.92
30,30 to 35,3369.08,3344.15
35,35 to 40,3229.35,3265.82
40,40 to 45,3011.31,3101.95
45,45 to 50,2814,2779.07
5,5 to 10,4415.89,4050.47
50,50 to 55,2387.79,2497.06
55,55 to 60,2080.14,2040.12
60,60 to 65,1672.49,1703.67
65,65 to 70,1141.69,1181.11
70,70 to 75,649.02,810
75,75 to 80,379.92,482.91
80,80 and over,296.88,374.03
