class,age,male,female
0,0 to 1,718.29,673.58
1,1 to 5,2772.87,2595.78
10,10 to 15,3563.04,3433.19
15,15 to 20,2747.21,2965.55
20,20 to 25,2725.52,3021.6
25,25 to 30,2838.27,2796.85
30,30 to 35,2523.65,2509.46
35,35 to 40,2407.23,2447.41
40,40 to 45,2274.18,2310.23
45,45 to 50,2029.68,1977.9
5,5 to 10,3763.23,3561.31
50,50 to 55,1695.65,1799.74
55,55 to 60,1491.06,1625.86
60,60 to 65,1532.24,1597.34
65,65 to 70,900.67,948.61
70,70 to 75,449.82,602.98
75,75 to 80,248.94,324.32
80,80 and over,177.97,258.87
