class,age,male,female
0,0 to 1,836.98,746.96
1,1 to 5,3231.05,2878.56
10,10 to 15,4418.67,4097.03
15,15 to 20,4034.21,4079.62
20,20 to 25,3929.21,4006.24
25,25 to 30,4047.74,3912.41
30,30 to 35,3855.4,3673.33
35,35 to 40,3575.61,3346.28
40,40 to 45,3174.62,3038.63
45,45 to 50,2839.28,2703.44
5,5 to 10,3914,3522.19
50,50 to 55,2410.44,2544.61
55,55 to 60,2318.9,2164.07
60,60 to 65,1967.17,1820.39
65,65 to 70,1289.95,1245.19
70,70 to 75,825.09,880.32
75,75 to 80,469.05,479.76
80,80 and over,401.25,400.06
