class,age,male,female
0,0 to 1,1830.35,1753.9
1,1 to 5,7065.83,6758.95
10,10 to 15,8014.27,7642.2
15,15 to 20,6300,6415.19
20,20 to 25,5946.21,6382.22
25,25 to 30,6656.64,6198.64
30,30 to 35,6123.69,5918.46
35,35 to 40,5872.44,5598.55
40,40 to 45,5053.39,4910.99
45,45 to 50,4581.42,4456.68
5,5 to 10,8756.01,8538.05
50,50 to 55,3787.53,3706.42
55,55 to 60,3076.72,3259.18
60,60 to 65,2674.99,2973.31
65,65 to 70,1801.63,2136.27
70,70 to 75,961.57,1294.34
75,75 to 80,471.67,682.36
80,80 and over,375.54,549.14
