class,age,male,female
0,0 to 1,509.06,476.58
1,1 to 5,1965.18,1836.58
10,10 to 15,2644.04,2510.04
15,15 to 20,2301.85,2218.12
20,20 to 25,2155.11,2210.95
25,25 to 30,2193.67,2147.2
30,30 to 35,2031.32,2016.5
35,35 to 40,1947.22,1969.43
40,40 to 45,1815.9,1870.74
45,45 to 50,1696.99,1676.03
5,5 to 10,2663.42,2443.08
50,50 to 55,1439.99,1505.97
55,55 to 60,1254.42,1230.38
60,60 to 65,1008.68,1027.45
65,65 to 70,688.49,712.28
70,70 to 75,391.4,488.55
75,75 to 80,229.11,291.24
80,80 and over,179.06,225.57
