class,age,male,female
0,0 to 1,1003.91,886.39
1,1 to 5,3875.46,3415.85
10,10 to 15,5359.36,4966.24
15,15 to 20,5896.59,5665.58
20,20 to 25,6414.79,5958.36
25,25 to 30,6485.11,6105.39
30,30 to 35,6147.58,5633.66
35,35 to 40,5676.61,5227.23
40,40 to 45,5142.82,4674.62
45,45 to 50,4575.14,4190.16
5,5 to 10,4703.19,4193.77
50,50 to 55,3910.07,3791.39
55,55 to 60,3594.27,3178.98
60,60 to 65,2811.43,2544.59
65,65 to 70,2097.95,1992.49
70,70 to 75,1485.4,1576.48
75,75 to 80,1148.29,1136.51
80,80 and over,920.78,969.03
