class,age,male,female
0,0 to 1,4714.7,4307.6
1,1 to 5,18200.47,16600.11
10,10 to 15,23957.46,22859.48
15,15 to 20,24149.65,23365.19
20,20 to 25,24544.71,23679.82
25,25 to 30,24238.78,22842.19
30,30 to 35,22637.8,21798.71
35,35 to 40,21632.62,20125.79
40,40 to 45,19124.76,18480.5
45,45 to 50,17571.61,16094.44
5,5 to 10,22866.59,21144.64
50,50 to 55,14045.5,13863.67
55,55 to 60,12445.7,11116.77
60,60 to 65,9026.03,9280.69
65,65 to 70,6433.69,6675.67
70,70 to 75,3912.18,4215.2
75,75 to 80,2178.74,2496.44
80,80 and over,1736.97,1944.77
