class,age,male,female
0,0 to 1,1282.07,1207.74
1,1 to 5,4949.28,4654.23
10,10 to 15,6062.97,5797.81
15,15 to 20,5134.64,5210.24
20,20 to 25,4887.96,4909.42
25,25 to 30,4987.8,4722.62
30,30 to 35,4824.98,4809.06
35,35 to 40,4577.66,4360.02
40,40 to 45,4110.37,4214.99
45,45 to 50,3829.4,3683
5,5 to 10,5758.17,5569.51
50,50 to 55,3205.89,3399.63
55,55 to 60,2875.41,3111.72
60,60 to 65,3042.97,3184.71
65,65 to 70,1950.93,2125.99
70,70 to 75,1091.95,1370.19
75,75 to 80,558.62,857.84
80,80 and over,505.96,758.92
