class,age,male,female
0,0 to 1,1233.51,1079.12
1,1 to 5,4761.79,4158.59
10,10 to 15,6455.45,5995.52
15,15 to 20,7079.85,6785.64
20,20 to 25,7606.31,7070.42
25,25 to 30,7652.9,7200.61
30,30 to 35,7306.89,6707.38
35,35 to 40,6793.34,6211.65
40,40 to 45,6103.86,5528.38
45,45 to 50,5416.42,4949
5,5 to 10,5717.14,5092.56
50,50 to 55,4606.99,4480.48
55,55 to 60,4263.14,3773.71
60,60 to 65,3370.93,3055.25
65,65 to 70,2499.44,2354.55
70,70 to 75,1744.85,1818.84
75,75 to 80,1310.75,1287.87
80,80 and over,1050.14,1093.65
