class,age,male,female
0,0 to 1,543.5,496.45
1,1 to 5,2098.12,1913.16
10,10 to 15,2763.41,2637.23
15,15 to 20,2788.06,2697.44
20,20 to 25,2835.25,2734.51
25,25 to 30,2799.73,2638.71
30,30 to 35,2615.42,2518.43
35,35 to 40,2499.63,2325.06
40,40 to 45,2209.84,2134.9
45,45 to 50,2030.09,1859.11
5,5 to 10,2636.56,2437.73
50,50 to 55,1622.92,1601.48
55,55 to 60,1438.28,1284.19
60,60 to 65,1043.11,1071.81
65,65 to 70,743.59,771.15
70,70 to 75,452.59,487.3
75,75 to 80,252.1,288.75
80,80 and over,201.05,224.98
