class,age,male,female
0,0 to 1,557.96,509.68
1,1 to 5,2153.93,1964.14
10,10 to 15,2836.82,2707.27
15,15 to 20,2861.58,2768.59
20,20 to 25,2909.61,2806.22
25,25 to 30,2873.15,2707.82
30,30 to 35,2683.97,2584.5
35,35 to 40,2565.16,2386.07
40,40 to 45,2267.78,2190.99
45,45 to 50,2083.45,1908.04
5,5 to 10,2706.76,2502.63
50,50 to 55,1665.61,1643.65
55,55 to 60,1476.14,1318.23
60,60 to 65,1070.77,1100.41
65,65 to 70,763.36,791.72
70,70 to 75,464.51,500.21
75,75 to 80,258.74,296.37
80,80 and over,206.31,230.89
