class,age,male,female
0,0 to 1,1064.7,931.44
1,1 to 5,4110.12,3589.48
10,10 to 15,5923.88,5687.38
15,15 to 20,5792.15,5721.89
20,20 to 25,5717.44,5233.42
25,25 to 30,5364.23,5130.53
30,30 to 35,4987.66,5048.74
35,35 to 40,4691.23,4761.87
40,40 to 45,4337.12,4265.01
45,45 to 50,3824.05,3607.7
5,5 to 10,5371.69,4828.4
50,50 to 55,3192.22,3393.25
55,55 to 60,2840.13,2828.2
60,60 to 65,2435.97,2494.4
65,65 to 70,1784.93,1747.96
70,70 to 75,1215.27,1341.89
75,75 to 80,771.15,777.89
80,80 and over,640.51,697.79
