class,age,male,female
0,0 to 1,1059.79,944.41
1,1 to 5,4091.2,3639.47
10,10 to 15,5824.01,5476.1
15,15 to 20,5632.77,5815.5
20,20 to 25,5659.32,5872.13
25,25 to 30,5642.34,5829.84
30,30 to 35,5304.3,5291.27
35,35 to 40,4826.7,4855.43
40,40 to 45,4406.13,4438.42
45,45 to 50,4007.94,4115.1
5,5 to 10,5008.36,4540.78
50,50 to 55,3633.26,3839.54
55,55 to 60,3356.92,3300.88
60,60 to 65,2838.91,2676.24
65,65 to 70,2254.85,2185.46
70,70 to 75,1623.35,1790.75
75,75 to 80,1307.05,1314.88
80,80 and over,952.55,1019.19
