class,age,male,female
0,0 to 1,873.95,798.29
1,1 to 5,3373.75,3076.35
10,10 to 15,4443.54,4240.65
15,15 to 20,4483.17,4337.47
20,20 to 25,4559.06,4397.06
25,25 to 30,4501.95,4243.02
30,30 to 35,4205.57,4049.61
35,35 to 40,4019.38,3738.68
40,40 to 45,3553.4,3432.9
45,45 to 50,3264.36,2989.43
5,5 to 10,4239.56,3919.85
50,50 to 55,2609.64,2575.16
55,55 to 60,2312.74,2064.96
60,60 to 65,1677.31,1723.47
65,65 to 70,1195.69,1240
70,70 to 75,727.75,783.57
75,75 to 80,405.37,464.31
80,80 and over,323.29,361.77
