class,age,male,female
0,0 to 1,1127.02,1003.01
1,1 to 5,4350.7,3865.29
10,10 to 15,5784,5345.24
15,15 to 20,5810.12,5837.7
20,20 to 25,6296.91,6140.66
25,25 to 30,6138.6,5845
30,30 to 35,5619.51,5270.2
35,35 to 40,5116.37,4829.1
40,40 to 45,4504.55,4323.04
45,45 to 50,4011.68,3966.15
5,5 to 10,5205.65,4725.32
50,50 to 55,3532.67,3632
55,55 to 60,3173.46,3163.98
60,60 to 65,2697.96,2494.85
65,65 to 70,1932.05,1870.54
70,70 to 75,1392.51,1478.54
75,75 to 80,992.92,1000.4
80,80 and over,803.43,827.31
